GPST,Ax,Ay,Az,Gx,Gy,Gz
390898.019,-1.1767979999999998,-9.79684335,0.93163175,-0.006,0.095,-0.033
390898.059,-1.4317708999999998,-9.590903699999998,0.91201845,-0.018,0.12,-0.037
390898.099,-1.52003075,-9.6693569,0.8825985,0.002,0.017,-0.028
390898.139,-1.4219642499999998,-9.6497436,0.91201845,0.013,-0.032,0.011
390898.179,-1.34351105,-9.65955025,0.8629851999999999,0.009,-0.057,0.02
390898.219,-1.2552512,-9.7870367,0.9414384,-0.0,-0.033,0.002
390898.259,-1.20621795,-9.6497436,1.0198915999999998,0.007,-0.043,-0.006
390898.299,-1.2552512,-9.65955025,0.9022118,0.014,-0.028,-0.009
390898.339,-1.20621795,-9.7478101,0.9218251,0.006,-0.025,-0.007
390898.379,-1.20621795,-9.63993695,0.97085835,-0.006,0.047,0.013
390898.419,-1.4023509499999998,-9.590903699999998,0.9218251,-0.016,-0.003,-0.019
390898.459,-1.32389775,-9.81645665,0.8924051499999999,0.011,-0.097,-0.025
390898.499,-1.0787315,-9.6497436,1.0395048999999998,0.004,-0.083,0.016
390898.539,-1.16699135,-9.62032365,0.8433718999999998,-0.006,-0.044,-0.018
390898.579,-1.0296982499999998,-9.6693569,1.0395048999999998,-0.015,0.003,-0.028
390898.619,-1.24544455,-9.7478101,0.9022118,-0.02,0.074,-0.019
390898.659,-1.2748645,-9.75761675,0.9022118,-0.004,0.002,-0.012
390898.699,-1.1375714,-9.590903699999998,1.0395048999999998,0.002,0.015,0.002
390898.739,-1.26505785,-9.6301303,0.8727918499999999,-0.009,0.028,-0.012
390898.779,-1.22583125,-9.77723005,1.0296982499999998,-0.012,0.042,-0.004
390898.819,-1.372931,-9.69877685,1.01008495,-0.008,0.085,-0.002
390898.859,-1.4906107999999998,-9.6497436,0.8531785499999999,0.004,-0.011,-0.002
390898.899,-1.372931,-9.6889702,0.8237586,0.007,-0.121,0.021
390898.939,-1.08853815,-9.7281968,0.97085835,0.014,-0.119,0.027
390898.978,-1.0395048999999998,-9.60071035,1.0002783,-0.003,-0.02,0.016
390899.018,-1.1767979999999998,-9.67916355,0.8825985,-0.016,0.011,-0.009
390899.058,-1.28467115,-9.67916355,0.93163175,-0.021,0.014,-0.005
390899.098,-1.3827376499999997,-9.6301303,0.9022118,-0.022,-0.022,-0.017
390899.138,-1.34351105,-9.73800345,0.9218251,-0.019,-0.065,0.003
390899.178,-1.28467115,-9.69877685,0.9218251,-0.014,-0.071,0.016
390899.218,-1.1767979999999998,-9.6693569,0.95124505,-0.013,-0.077,0.002
390899.258,-1.1571847,-9.65955025,0.93163175,-0.012,-0.065,-0.005
390899.298,-1.1375714,-9.71839015,1.0002783,-0.013,-0.015,-0.006
390899.338,-1.22583125,-9.7870367,0.97085835,-0.007,0.045,-0.009
390899.378,-1.3533177,-9.71839015,0.91201845,0.003,0.014,-0.019
390899.418,-1.26505785,-9.63993695,0.9414384,0.017,-0.027,-0.009
390899.458,-1.2160246,-9.63993695,0.9610517,0.01,0.013,-0.002
390899.498,-1.2552512,-9.73800345,0.9610517,0.009,0.048,-0.006
390899.538,-1.28467115,-9.67916355,1.0296982499999998,0.014,0.064,0.016
390899.578,-1.3827376499999997,-9.67916355,0.8433718999999998,0.021,0.041,0.014
390899.618,-1.3140911,-9.590903699999998,0.9218251,0.009,-0.024,0.009
390899.658,-1.2356379,-9.6497436,0.980665,-0.002,-0.01,0.004
390899.698,-1.2356379,-9.7085835,1.0395048999999998,0.001,0.027,0.009
390899.738,-1.34351105,-9.6693569,0.93163175,-0.002,0.043,0.015
390899.778,-1.36312435,-9.6301303,0.9218251,-0.002,-0.014,0.009
390899.818,-1.26505785,-9.6497436,1.0002783,-0.006,-0.019,0.008
390899.858,-1.2748645,-9.6889702,0.99047165,-0.007,0.002,0.006
390899.898,-1.28467115,-9.6301303,1.0198915999999998,-0.01,0.012,0.008
390899.938,-1.3827376499999997,-9.6889702,0.93163175,-0.007,0.008,0.008
390899.978,-1.372931,-9.6889702,0.99047165,-0.008,-0.021,0.002
390900.017,-1.32389775,-9.63993695,1.0591182,-0.004,-0.023,0.003
390900.057,-1.34351105,-9.6693569,1.0002783,-0.001,-0.002,0.006
390900.097,-1.34351105,-9.69877685,0.99047165,-0.005,0.001,0.015
390900.136,-1.3533177,-9.6497436,1.01008495,-0.001,-0.011,0.01
390900.176,-1.3337044,-9.67916355,0.99047165,0.001,-0.01,-0.005
390900.216,-1.3337044,-9.62032365,0.980665,-0.0,-0.027,0.0
390900.256,-1.30428445,-9.6693569,1.0002783,-0.007,0.001,0.0
390900.296,-1.372931,-9.60071035,1.0395048999999998,-0.009,0.02,-0.013
390900.336,-1.4121575999999998,-9.77723005,0.9610517,-0.006,0.018,0.002
390900.376,-1.4121575999999998,-9.56148375,0.99047165,-0.004,-0.004,0.002
390900.416,-1.4219642499999998,-9.6301303,0.91201845,-0.008,-0.023,-0.017
390900.456,-1.3827376499999997,-9.65955025,0.980665,-0.021,-0.019,-0.009
390900.496,-1.4023509499999998,-9.6693569,0.99047165,-0.019,-0.018,-0.013
390900.536,-1.3925442999999995,-9.63993695,0.980665,-0.016,-0.015,-0.014
390900.576,-1.4121575999999998,-9.6301303,0.91201845,-0.022,-0.016,-0.005
390900.616,-1.4219642499999998,-9.73800345,0.9218251,-0.023,-0.025,-0.013
390900.656,-1.3533177,-9.6889702,0.99047165,-0.019,-0.021,-0.01
390900.696,-1.3533177,-9.610517,0.9414384,-0.011,-0.026,-0.007
390900.736,-1.3533177,-9.65955025,0.8727918499999999,-0.019,-0.03,-0.014
390900.776,-1.3140911,-9.71839015,0.8924051499999999,-0.021,-0.028,-0.007
390900.816,-1.28467115,-9.6693569,0.95124505,-0.016,-0.036,-0.009
390900.856,-1.24544455,-9.6889702,0.91201845,-0.01,-0.029,-0.011
390900.896,-1.2552512,-9.62032365,0.9022118,-0.016,-0.018,-0.008
390900.936,-1.2944778,-9.67916355,0.9022118,-0.026,0.012,-0.021
390900.976,-1.36312435,-9.7281968,0.9218251,-0.021,-0.005,-0.021
390901.016,-1.3337044,-9.6889702,0.95124505,-0.011,-0.016,-0.006
390901.056,-1.34351105,-9.65955025,0.91201845,-0.007,-0.025,-0.01
390901.095,-1.3140911,-9.6889702,0.93163175,-0.006,-0.022,-0.004
390901.135,-1.30428445,-9.69877685,0.9218251,-0.006,-0.022,0.009
390901.175,-1.26505785,-9.6889702,0.93163175,0.001,-0.04,0.01
390901.215,-1.2160246,-9.6301303,0.9414384,-0.001,-0.018,0.011
390901.255,-1.2748645,-9.73800345,0.9218251,-0.008,-0.003,-0.007
390901.295,-1.30428445,-9.7281968,1.0198915999999998,-0.003,0.017,-0.011
390901.335,-1.46119085,-9.63993695,0.91201845,0.006,-0.026,0.003
390901.376,-1.4219642499999998,-9.65955025,0.8531785499999999,0.008,-0.118,0.011
390901.416,-1.2552512,-9.6889702,1.01008495,-0.001,-0.133,-0.01
390901.456,-1.1375714,-9.69877685,1.14737805,0.003,-0.057,0.001
390901.496,-1.372931,-9.590903699999998,0.9414384,-0.008,-0.04,0.013
390901.536,-1.34351105,-9.6889702,0.95124505,0.008,-0.131,0.009
390901.576,-1.2552512,-9.7674234,1.0296982499999998,-0.003,-0.091,-0.006
390901.616,-1.1866046499999998,-9.6497436,1.01008495,0.001,-0.091,-0.022
390901.656,-1.1964112999999998,-9.58109705,1.0983448,-0.002,-0.031,0.005
390901.696,-1.32389775,-9.6497436,0.99047165,-0.01,0.008,-0.002
390901.736,-1.46119085,-9.73800345,0.9610517,-0.018,-0.01,-0.009
390901.776,-1.4513842,-9.5320638,0.99047165,-0.015,-0.067,0.014
390901.816,-1.4513842,-9.502643849999998,0.980665,-0.04,-0.079,0.001
390901.856,-1.4906107999999998,-9.65955025,0.9218251,-0.063,-0.111,-0.01
390901.896,-1.36312435,-9.7281968,0.99047165,-0.049,-0.177,0.02
390901.936,-1.26505785,-9.71839015,1.0198915999999998,-0.046,-0.116,0.013
390901.976,-1.2748645,-9.60071035,0.9218251,-0.052,-0.095,0.0
390902.016,-1.32389775,-9.6301303,0.99047165,-0.065,-0.054,-0.018
390902.056,-1.3925442999999995,-9.7870367,0.8237586,-0.036,-0.108,0.012
390902.096,-1.12776475,-9.75761675,1.01008495,-0.012,-0.061,0.057
390902.136,-1.2356379,-9.63993695,0.8433718999999998,-0.027,0.027,0.018
390902.175,-1.2552512,-9.6889702,0.9218251,-0.035,-0.009,-0.022
390902.215,-1.20621795,-9.77723005,0.9414384,-0.004,0.027,0.007
390902.255,-1.1964112999999998,-9.71839015,0.8825985,-0.003,0.109,0.007
390902.295,-1.3337044,-9.65955025,0.7551120499999999,-0.004,0.08,-0.007
390902.335,-1.24544455,-9.65955025,0.980665,-0.002,0.104,-0.011
390902.375,-1.36312435,-9.7674234,0.8727918499999999,0.009,0.14,-0.01
390902.415,-1.36312435,-9.71839015,0.97085835,0.021,0.156,0.014
390902.455,-1.53964405,-9.62032365,0.83356525,0.023,0.096,-0.001
390902.495,-1.5102240999999998,-9.6693569,1.0296982499999998,0.014,0.084,-0.021
390902.535,-1.6867437999999997,-9.7478101,0.7649187,0.021,-0.039,-0.039
390902.575,-1.4709975,-9.73800345,0.9022118,0.032,-0.164,-0.024
390902.615,-1.2748645,-9.60071035,0.95124505,0.029,-0.171,-0.038
390902.655,-1.1375714,-9.62032365,1.0002783,0.02,-0.098,-0.033
390902.695,-1.22583125,-9.65955025,0.9610517,0.003,-0.04,-0.011
390902.735,-1.3337044,-9.610517,0.97085835,0.004,-0.011,-0.01
390902.775,-1.3827376499999997,-9.6889702,0.980665,0.014,-0.054,-0.007
390902.815,-1.30428445,-9.67916355,1.0983448,0.015,-0.044,0.037
390902.855,-1.3827376499999997,-9.60071035,0.9610517,0.017,-0.043,0.049
390902.895,-1.34351105,-9.67916355,0.9414384,0.014,-0.095,0.044
390902.935,-1.20621795,-9.73800345,1.0296982499999998,0.018,-0.081,0.05
390902.975,-1.16699135,-9.69877685,1.04931155,0.018,0.02,0.043
390903.015,-1.2160246,-9.58109705,0.9218251,0.013,0.026,0.042
390903.055,-1.1866046499999998,-9.60071035,0.980665,0.002,0.043,0.053
390903.095,-1.26505785,-9.6301303,0.9218251,-0.002,0.084,0.021
390903.135,-1.2748645,-9.75761675,0.95124505,-0.007,0.126,0.04
390903.175,-1.3533177,-9.60071035,0.8825985,-0.005,0.14,0.046
390903.214,-1.3925442999999995,-9.6301303,0.8629851999999999,-0.025,0.165,0.025
390903.254,-1.52003075,-9.5516771,0.8531785499999999,-0.052,0.078,-0.006
390903.294,-1.4709975,-9.63993695,1.1179581,-0.036,0.117,-0.033
390903.334,-1.67693715,-9.67916355,0.980665,-0.04,0.17,0.01
390903.374,-1.89268345,-9.5320638,0.980665,-0.051,0.093,0.031
390903.414,-2.06920315,-9.5320638,1.0002783,-0.06,-0.02,0.0
390903.454,-2.0986231,-9.77723005,0.8924051499999999,-0.033,-0.25,0.014
390903.494,-1.765197,-9.81645665,0.9610517,0.009,-0.395,0.047
390903.534,-1.4709975,-9.6889702,0.7943386499999999,0.006,-0.443,0.038
390903.574,-1.1571847,-9.54187045,0.8924051499999999,-0.01,-0.49,-0.003
390903.614,-0.77472535,-9.6301303,1.26505785,-0.022,-0.259,-0.036
390903.654,-1.0787315,-9.63993695,0.95124505,-0.048,-0.014,-0.027
390903.694,-1.3533177,-9.5712904,0.9022118,-0.056,0.001,-0.067
390903.734,-1.46119085,-9.65955025,0.8531785499999999,-0.054,0.014,-0.071
390903.774,-1.4219642499999998,-9.73800345,0.93163175,-0.045,-0.024,-0.042
390903.814,-1.4023509499999998,-9.63993695,0.95124505,-0.04,0.046,-0.034
390903.854,-1.44157755,-9.67916355,0.81395195,-0.032,0.056,-0.047
390903.894,-1.372931,-9.6693569,0.9218251,-0.039,0.078,-0.047
390903.934,-1.4121575999999998,-9.58109705,0.9414384,-0.027,0.146,-0.036
390903.974,-1.5494507,-9.67916355,0.8237586,-0.033,0.205,-0.015
390904.014,-1.7259703999999998,-9.5516771,0.7256921,-0.038,0.104,0.004
390904.054,-1.6475172,-9.69877685,0.8727918499999999,-0.031,0.076,0.003
390904.094,-1.67693715,-9.73800345,0.7551120499999999,-0.032,0.001,-0.001
390904.134,-1.5102240999999998,-9.610517,0.8629851999999999,-0.022,-0.138,-0.006
390904.174,-1.32389775,-9.7085835,0.8433718999999998,-0.002,-0.085,-0.011
390904.214,-1.2748645,-9.7085835,0.7649187,-0.011,-0.033,0.003
390904.253,-1.3140911,-9.65955025,0.9414384,-0.038,0.055,-0.011
390904.293,-1.6082906,-9.6889702,0.7453053999999999,-0.03,0.03,-0.04
390904.333,-1.55925735,-9.60071035,0.8237586,-0.019,-0.111,-0.025
390904.372,-1.5886772999999998,-9.6301303,0.73549875,-0.031,-0.161,-0.011
390904.412,-1.4513842,-9.8262633,0.7943386499999999,-0.015,-0.259,-0.018
390904.452,-1.1866046499999998,-9.77723005,0.8041453,0.011,-0.26,-0.003
390904.492,-1.0983448,-9.6889702,0.7453053999999999,0.004,-0.199,-0.001
390904.532,-1.0395048999999998,-9.52225715,0.8433718999999998,-0.016,-0.149,-0.042
390904.572,-1.1179581,-9.6889702,0.9610517,-0.03,-0.01,-0.043
390904.612,-1.4023509499999998,-9.69877685,0.77472535,-0.025,0.026,-0.01
390904.652,-1.4906107999999998,-9.6301303,0.9218251,-0.027,0.014,0.006
390904.692,-1.6867437999999997,-9.610517,0.7158854499999999,-0.031,-0.026,0.01
390904.732,-1.6082906,-9.6497436,0.7256921,-0.026,-0.215,0.013
390904.772,-1.36312435,-9.7478101,0.73549875,-0.022,-0.261,0.03
390904.812,-1.1375714,-9.62032365,0.8531785499999999,-0.025,-0.26,0.03
390904.852,-1.1179581,-9.63993695,0.8237586,-0.048,-0.126,0.004
390904.892,-1.20621795,-9.590903699999998,0.8924051499999999,-0.062,-0.086,0.001
390904.932,-1.44157755,-9.65955025,0.8629851999999999,-0.076,-0.016,0.023
390904.972,-1.6671305,-9.8851032,0.50013915,-0.044,-0.142,0.031
390905.012,-1.2552512,-9.79684335,0.6080123,-0.014,-0.3,0.076
390905.052,-1.0395048999999998,-9.5516771,0.65704555,-0.04,-0.241,0.089
390905.092,-0.8825985,-9.77723005,0.6962721499999999,-0.032,-0.224,0.009
390905.132,-0.6668522,-9.7870367,1.0198915999999998,-0.035,0.046,-0.011
390905.172,-1.1571847,-9.6497436,0.67665885,-0.059,0.192,-0.014
390905.212,-1.30428445,-9.6497436,0.8924051499999999,-0.026,0.243,-0.023
390905.252,-1.7063570999999995,-9.6693569,0.6668522,-0.056,0.34,-0.003
390905.292,-1.99074995,-9.8458766,0.4707192,-0.02,0.022,0.006
390905.331,-1.59848395,-9.8654899,0.6962721499999999,0.036,-0.093,0.044
390905.372,-1.32389775,-9.7870367,0.5687857,0.061,-0.198,0.054
390905.412,-0.97085835,-9.6301303,0.7551120499999999,0.046,-0.124,0.038
390905.452,-0.99047165,-9.65955025,0.6472389,0.046,0.018,-0.023
390905.492,-0.980665,-9.7478101,0.7158854499999999,0.028,0.187,-0.024
390905.532,-1.32389775,-9.6889702,0.65704555,-0.001,0.303,-0.009
390905.572,-1.57887065,-9.6889702,0.5883989999999999,0.018,0.19,-0.047
390905.612,-1.46119085,-9.7870367,0.6472389,0.034,0.088,-0.024
390905.652,-1.36312435,-9.6693569,0.63743225,0.044,0.032,-0.031
390905.692,-1.20621795,-9.62032365,0.7551120499999999,0.021,0.097,-0.051
390905.732,-1.1866046499999998,-9.6497436,0.81395195,0.021,0.166,-0.03
390905.772,-1.34351105,-9.71839015,0.9022118,0.011,0.261,-0.022
390905.812,-1.5886772999999998,-9.67916355,0.8237586,0.018,0.282,-0.047
390905.852,-1.7063570999999995,-9.60071035,0.7943386499999999,0.041,0.198,-0.034
390905.892,-1.7161637499999998,-9.73800345,0.7943386499999999,0.041,0.143,-0.014
390905.932,-1.6475172,-9.6301303,0.83356525,0.051,0.049,0.001
390905.972,-1.4906107999999998,-9.63993695,0.8924051499999999,0.055,0.023,-0.017
390906.012,-1.4023509499999998,-9.65955025,0.91201845,0.04,0.045,-0.013
390906.052,-1.4317708999999998,-9.56148375,0.9414384,0.024,0.088,-0.01
390906.092,-1.55925735,-9.62032365,0.8531785499999999,0.01,0.071,-0.026
390906.132,-1.59848395,-9.6301303,0.93163175,0.006,0.024,-0.015
390906.171,-1.569064,-9.7281968,0.8433718999999998,0.027,-0.058,-0.001
390906.211,-1.3533177,-9.63993695,0.9610517,0.017,-0.074,0.003
390906.251,-1.36312435,-9.60071035,0.8825985,0.002,-0.048,-0.007
390906.291,-1.2944778,-9.6301303,0.9414384,-0.004,-0.059,-0.021
390906.331,-1.3533177,-9.63993695,0.9022118,-0.017,-0.024,-0.014
390906.37,-1.3827376499999997,-9.6693569,0.8825985,-0.016,-0.042,-0.012
390906.41,-1.36312435,-9.7478101,0.8629851999999999,-0.017,-0.052,-0.004
390906.45,-1.28467115,-9.58109705,0.980665,-0.015,-0.037,-0.009
390906.49,-1.3925442999999995,-9.6693569,0.7453053999999999,-0.022,-0.049,-0.015
390906.53,-1.2160246,-9.7085835,0.95124505,-0.021,-0.078,0.016
390906.57,-1.2552512,-9.6301303,0.9022118,-0.024,0.001,0.023
390906.61,-1.1964112999999998,-9.7281968,0.9414384,-0.007,-0.003,0.019
390906.65,-1.30428445,-9.7478101,0.83356525,-0.023,0.057,0.048
390906.69,-1.4023509499999998,-9.58109705,0.8629851999999999,-0.036,-0.06,-0.012
390906.73,-1.30428445,-9.71839015,0.99047165,-0.019,-0.005,-0.032
390906.77,-1.4317708999999998,-9.80665,0.7158854499999999,-0.009,-0.05,-0.013
390906.81,-1.2160246,-9.6301303,0.99047165,-0.012,-0.043,0.006
390906.85,-1.2944778,-9.502643849999998,0.97085835,-0.028,0.043,0.009
390906.89,-1.569064,-9.4928372,0.9218251,-0.06,0.1,-0.019
390906.93,-1.7455836999999998,-9.83606995,0.8041453,-0.033,0.048,-0.008
390906.97,-1.7259703999999998,-9.65955025,0.8531785499999999,-0.021,-0.038,0.07
390907.01,-1.6475172,-9.65955025,0.7649187,-0.019,-0.161,0.06
390907.05,-1.4317708999999998,-9.7478101,0.7551120499999999,-0.004,-0.226,0.027
390907.09,-1.1375714,-9.7674234,0.8727918499999999,0.0,-0.187,0.043
390907.13,-1.1179581,-9.590903699999998,0.784532,-0.01,-0.127,0.028
390907.17,-0.97085835,-9.7085835,0.95124505,0.0,-0.05,0.009
390907.21,-1.08853815,-9.7281968,0.8727918499999999,-0.003,0.154,0.034
390907.25,-1.4317708999999998,-9.7674234,0.7060787999999999,-0.005,0.202,0.021
390907.29,-1.53964405,-9.590903699999998,0.7256921,0.014,0.137,0.007
390907.33,-1.52003075,-9.65955025,0.6864655000000001,0.002,0.109,0.037
390907.363,-1.4121575999999998,-9.610517,0.7943386499999999,0.001,0.096,0.039
390907.403,-1.57887065,-9.590903699999998,0.93163175,-0.042,0.274,-0.01
390907.442,-1.93191005,-9.7281968,0.50013915,-0.002,0.115,-0.016
390907.482,-1.7063570999999995,-9.60071035,0.93163175,-0.011,0.064,0.037
390907.522,-1.9024901,-9.5712904,0.5982056499999999,-0.014,0.042,0.019
390907.562,-1.7357770499999998,-9.80665,0.784532,-0.013,-0.054,-0.003
390907.602,-1.63771055,-9.60071035,0.7551120499999999,-0.006,-0.076,0.005
390907.642,-1.5004174499999998,-9.8654899,0.6962721499999999,0.022,-0.15,-0.016
390907.682,-1.1571847,-9.7674234,0.8433718999999998,0.043,-0.124,-0.021
390907.722,-1.1179581,-9.5712904,0.91201845,0.024,0.039,-0.038
390907.762,-1.28467115,-9.71839015,0.784532,0.033,0.129,-0.057
390907.802,-1.3925442999999995,-9.67916355,0.9414384,0.025,0.214,-0.057
390907.842,-1.7259703999999998,-9.6693569,0.8041453,0.03,0.219,-0.081
390907.882,-1.7455836999999998,-9.69877685,0.7943386499999999,0.064,0.066,-0.07
390907.922,-1.6082906,-9.4928372,0.9414384,0.048,0.05,-0.023
390907.962,-1.6965504499999997,-9.46341725,1.0002783,0.025,0.086,-0.046
390908.002,-1.89268345,-9.7281968,0.9414384,0.009,0.105,-0.05
390908.042,-1.99074995,-9.73800345,0.83356525,0.028,-0.046,0.014
390908.082,-1.7848102999999995,-9.58109705,0.7649187,0.053,-0.28,0.045
390908.122,-1.2160246,-9.610517,1.0395048999999998,0.058,-0.298,0.035
390908.162,-1.12776475,-9.62032365,0.99047165,0.025,-0.099,0.04
390908.202,-1.16699135,-9.46341725,1.0002783,-0.009,-0.026,0.015
390908.242,-1.3140911,-9.610517,1.1179581,-0.022,0.077,-0.015
390908.282,-1.569064,-9.69877685,0.97085835,-0.009,0.088,-0.016
390908.322,-1.6082906,-9.6889702,1.0002783,0.001,0.063,0.022
390908.363,-1.63771055,-9.63993695,0.9022118,0.01,0.018,0.039
390908.403,-1.4121575999999998,-9.610517,1.08853815,0.015,-0.01,0.044
390908.443,-1.4709975,-9.7478101,1.0296982499999998,-0.002,0.091,0.03
390908.483,-1.5494507,-9.6301303,0.8629851999999999,0.004,-0.034,-0.019
390908.522,-1.30428445,-9.56148375,1.0787315,-0.013,-0.056,-0.026
390908.562,-1.36312435,-9.67916355,0.95124505,-0.031,-0.01,-0.079
390908.602,-1.4023509499999998,-9.58109705,1.0198915999999998,-0.047,0.011,-0.099
390908.642,-1.52003075,-9.6889702,0.99047165,-0.043,0.022,-0.084
390908.682,-1.5004174499999998,-9.73800345,1.0395048999999998,-0.01,0.021,-0.051
390908.722,-1.5298374,-9.67916355,0.95124505,-0.009,0.026,-0.02
390908.762,-1.5102240999999998,-9.65955025,0.9414384,0.007,-0.023,-0.026
390908.802,-1.34351105,-9.8262633,0.980665,0.024,-0.021,-0.009
390908.842,-1.2748645,-9.52225715,0.95124505,0.034,-0.004,-0.003
390908.882,-1.28467115,-9.56148375,0.93163175,0.012,0.034,-0.045
390908.922,-1.34351105,-9.590903699999998,1.01008495,-0.007,0.078,-0.036
390908.962,-1.52003075,-9.6497436,1.0787315,-0.014,0.172,0.02
390909.002,-1.75539035,-9.65955025,0.8433718999999998,-0.007,0.1,0.036
390909.042,-1.6475172,-9.81645665,0.8924051499999999,0.007,-0.072,0.042
390909.082,-1.4121575999999998,-9.610517,0.97085835,0.004,-0.102,0.034
390909.122,-1.30428445,-9.6497436,0.8629851999999999,0.007,-0.181,-0.001
390909.162,-1.0591182,-9.5124505,1.08853815,-0.03,-0.106,-0.03
390909.202,-1.2552512,-9.56148375,0.980665,-0.059,-0.017,-0.048
390909.242,-1.34351105,-9.69877685,1.08853815,-0.06,0.044,-0.032
390909.282,-1.63771055,-9.7281968,0.9414384,-0.056,0.052,-0.005
390909.322,-1.6671305,-9.6889702,0.95124505,-0.034,-0.082,0.003
390909.361,-1.4906107999999998,-9.6889702,0.9022118,-0.012,-0.218,0.005
390909.401,-1.10815145,-9.855683249999998,1.0395048999999998,0.008,-0.166,0.009
390909.441,-1.01008495,-9.7085835,1.0198915999999998,0.023,-0.048,0.016
390909.481,-1.1179581,-9.56148375,1.0002783,-0.002,0.075,-0.014
390909.521,-1.3533177,-9.67916355,0.8629851999999999,-0.006,0.055,-0.045
390909.56,-1.32389775,-9.7281968,1.0395048999999998,0.002,0.081,-0.004
390909.6,-1.5004174499999998,-9.69877685,0.8531785499999999,0.014,0.078,0.001
390909.64,-1.4219642499999998,-9.5516771,0.99047165,0.013,0.044,-0.012
390909.68,-1.5004174499999998,-9.62032365,0.91201845,0.001,0.058,0.01
390909.72,-1.4808041499999998,-9.69877685,0.99047165,0.002,0.05,0.015
390909.76,-1.52003075,-9.71839015,0.91201845,0.01,0.042,0.025
390909.8,-1.4219642499999998,-9.6497436,0.91201845,0.013,-0.021,0.028
390909.84,-1.3140911,-9.63993695,0.93163175,0.011,-0.02,0.01
390909.88,-1.2356379,-9.65955025,0.99047165,0.008,0.026,0.012
390909.92,-1.3140911,-9.71839015,0.93163175,0.006,0.112,0.02
390909.96,-1.3925442999999995,-9.63993695,0.9414384,0.0,0.127,0.025
390910.0,-1.5004174499999998,-9.63993695,0.9414384,-0.001,0.094,0.015
390910.04,-1.5102240999999998,-9.6497436,0.9414384,0.015,0.062,0.022
